country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count
Australia,AUS,Oceania,25499881,cases,88,2020-18,0.741000,6801
Australia,AUS,Oceania,25499881,cases,140,2020-19,0.894000,6941
Australia,AUS,Oceania,25499881,cases,104,2020-20,0.957000,7045
Australia,AUS,Oceania,25499881,cases,64,2020-21,0.659000,7109
Australia,AUS,Oceania,25499881,cases,86,2020-22,0.588000,7195
Australia,AUS,Oceania,25499881,cases,65,2020-23,0.592000,7260
Australia,AUS,Oceania,25499881,cases,60,2020-24,0.490000,7320
Australia,AUS,Oceania,25499881,cases,141,2020-25,0.788000,7461
Australia,AUS,Oceania,25499881,cases,225,2020-26,1.435000,7686
Australia,AUS,Oceania,25499881,cases,763,2020-27,3.875000,8449
Australia,AUS,Oceania,25499881,cases,1348,2020-28,8.278000,9797
Australia,AUS,Oceania,25499881,cases,2005,2020-29,13.149000,11802
Australia,AUS,Oceania,25499881,cases,2601,2020-30,18.063000,14403
Australia,AUS,Oceania,25499881,cases,3520,2020-31,24.004000,17923
Australia,AUS,Oceania,25499881,cases,3161,2020-32,26.200000,21084
Australia,AUS,Oceania,25499881,cases,2204,2020-33,21.039000,23288
Australia,AUS,Oceania,25499881,cases,1524,2020-34,14.620000,24812
Australia,AUS,Oceania,25499881,cases,858,2020-35,9.341000,25670
Australia,AUS,Oceania,25499881,cases,609,2020-36,5.753000,26279
Australia,AUS,Oceania,25499881,cases,372,2020-37,3.847000,26651
Australia,AUS,Oceania,25499881,cases,247,2020-38,2.427000,26898
Australia,AUS,Oceania,25499881,cases,142,2020-39,1.525000,27040
Australia,AUS,Oceania,25499881,cases,96,2020-40,0.933000,27136
Australia,AUS,Oceania,25499881,cases,128,2020-41,0.878000,27264
Australia,AUS,Oceania,25499881,cases,126,2020-42,0.996000,27390
Australia,AUS,Oceania,25499881,cases,130,2020-43,1.004000,27520
Australia,AUS,Oceania,25499881,cases,75,2020-44,0.804000,27595
Australia,AUS,Oceania,25499881,cases,63,2020-45,0.541000,27658
Australia,AUS,Oceania,25499881,cases,67,2020-46,0.510000,27725
Australia,AUS,Oceania,25499881,cases,96,2020-47,0.639000,27821
Australia,AUS,Oceania,25499881,cases,72,2020-48,0.659000,27893
Australia,AUS,Oceania,25499881,cases,72,2020-49,0.565000,27965
Australia,AUS,Oceania,25499881,cases,66,2020-50,0.541000,28031
Australia,AUS,Oceania,25499881,cases,167,2020-51,0.914000,28198
Australia,AUS,Oceania,25499881,cases,114,2020-52,1.102000,28312
Australia,AUS,Oceania,25499881,cases,192,2020-53,1.200000,28504
Australia,AUS,Oceania,25499881,cases,110,2021-01,1.184000,28614
Australia,AUS,Oceania,25499881,cases,94,2021-02,0.800000,28708
Australia,AUS,Oceania,25499881,cases,58,2021-03,0.596000,28766
Australia,AUS,Oceania,25499881,cases,52,2021-04,0.431000,28818
Australia,AUS,Oceania,25499881,cases,32,2021-05,0.329000,28850
Australia,AUS,Oceania,25499881,cases,50,2021-06,0.322000,28900
Australia,AUS,Oceania,25499881,cases,30,2021-07,0.314000,28930
Australia,AUS,Oceania,25499881,cases,40,2021-08,0.275000,28970
Australia,AUS,Oceania,25499881,cases,67,2021-09,0.420000,29037
Australia,AUS,Oceania,25499881,cases,80,2021-10,0.576000,29117
Australia,AUS,Oceania,25499881,cases,89,2021-11,0.663000,29206
Australia,AUS,Oceania,25499881,cases,54,2021-12,0.561000,29260
Australia,AUS,Oceania,25499881,cases,88,2021-13,0.557000,29348
Australia,AUS,Oceania,25499881,cases,57,2021-14,0.569000,29405
Australia,AUS,Oceania,25499881,cases,114,2021-15,0.671000,29519
Australia,AUS,Oceania,25499881,deaths,0,2020-01,0.000000,0
Australia,AUS,Oceania,25499881,deaths,0,2020-02,0.000000,0
Australia,AUS,Oceania,25499881,deaths,0,2020-03,0.000000,0
Australia,AUS,Oceania,25499881,deaths,0,2020-04,0.000000,0
Australia,AUS,Oceania,25499881,deaths,0,2020-05,0.000000,0
Australia,AUS,Oceania,25499881,deaths,0,2020-06,0.000000,0
Australia,AUS,Oceania,25499881,deaths,0,2020-07,0.000000,0
Australia,AUS,Oceania,25499881,deaths,0,2020-08,0.000000,0
Australia,AUS,Oceania,25499881,deaths,1,2020-09,0.039000,1
Australia,AUS,Oceania,25499881,deaths,2,2020-10,0.118000,3
Australia,AUS,Oceania,25499881,deaths,2,2020-11,0.157000,5
Australia,AUS,Oceania,25499881,deaths,2,2020-12,0.157000,7
Australia,AUS,Oceania,25499881,deaths,9,2020-13,0.431000,16
Australia,AUS,Oceania,25499881,deaths,20,2020-14,1.137000,36
Australia,AUS,Oceania,25499881,deaths,25,2020-15,1.765000,61
Australia,AUS,Oceania,25499881,deaths,9,2020-16,1.333000,70
Australia,AUS,Oceania,25499881,deaths,13,2020-17,0.863000,83
Australia,AUS,Oceania,25499881,deaths,12,2020-18,0.980000,95
Australia,AUS,Oceania,25499881,deaths,2,2020-19,0.549000,97
Australia,AUS,Oceania,25499881,deaths,1,2020-20,0.118000,98
Australia,AUS,Oceania,25499881,deaths,4,2020-21,0.196000,102
Australia,AUS,Oceania,25499881,deaths,0,2020-22,0.157000,102
Australia,AUS,Oceania,25499881,deaths,0,2020-23,0.000000,102
Australia,AUS,Oceania,25499881,deaths,0,2020-24,0.000000,102
Australia,AUS,Oceania,25499881,deaths,0,2020-25,0.000000,102
Australia,AUS,Oceania,25499881,deaths,2,2020-26,0.078000,104
Australia,AUS,Oceania,25499881,deaths,0,2020-27,0.078000,104
Australia,AUS,Oceania,25499881,deaths,4,2020-28,0.157000,108
Australia,AUS,Oceania,25499881,deaths,14,2020-29,0.706000,122
Australia,AUS,Oceania,25499881,deaths,33,2020-30,1.843000,155
Australia,AUS,Oceania,25499881,deaths,53,2020-31,3.373000,208
Australia,AUS,Oceania,25499881,deaths,87,2020-32,5.490000,295
Australia,AUS,Oceania,25499881,deaths,101,2020-33,7.373000,396
Australia,AUS,Oceania,25499881,deaths,106,2020-34,8.118000,502
Australia,AUS,Oceania,25499881,deaths,109,2020-35,8.431000,611
Australia,AUS,Oceania,25499881,deaths,142,2020-36,9.843000,753
Australia,AUS,Oceania,25499881,deaths,57,2020-37,7.804000,810
Australia,AUS,Oceania,25499881,deaths,39,2020-38,3.765000,849
Australia,AUS,Oceania,25499881,deaths,23,2020-39,2.431000,872
Australia,AUS,Oceania,25499881,deaths,22,2020-40,1.765000,894
Australia,AUS,Oceania,25499881,deaths,4,2020-41,1.020000,898
Australia,AUS,Oceania,25499881,deaths,6,2020-42,0.392000,904
Australia,AUS,Oceania,25499881,deaths,1,2020-43,0.275000,905
Australia,AUS,Oceania,25499881,deaths,2,2020-44,0.118000,907
Australia,AUS,Oceania,25499881,deaths,0,2020-45,0.078000,907
Australia,AUS,Oceania,25499881,deaths,0,2020-46,0.000000,907
Australia,AUS,Oceania,25499881,deaths,0,2020-47,0.000000,907
Australia,AUS,Oceania,25499881,deaths,0,2020-48,0.000000,907
Australia,AUS,Oceania,25499881,deaths,1,2020-49,0.039000,908
Australia,AUS,Oceania,25499881,deaths,0,2020-50,0.039000,908
Australia,AUS,Oceania,25499881,deaths,0,2020-51,0.000000,908
Australia,AUS,Oceania,25499881,deaths,0,2020-52,0.000000,908
Australia,AUS,Oceania,25499881,deaths,1,2020-53,0.039000,909
Australia,AUS,Oceania,25499881,deaths,0,2021-01,0.039000,909
Australia,AUS,Oceania,25499881,deaths,0,2021-02,0.000000,909
Australia,AUS,Oceania,25499881,deaths,0,2021-03,0.000000,909
Australia,AUS,Oceania,25499881,deaths,0,2021-04,0.000000,909
Australia,AUS,Oceania,25499881,deaths,0,2021-05,0.000000,909
Australia,AUS,Oceania,25499881,deaths,0,2021-06,0.000000,909
Australia,AUS,Oceania,25499881,deaths,0,2021-07,0.000000,909
Australia,AUS,Oceania,25499881,deaths,0,2021-08,0.000000,909
Australia,AUS,Oceania,25499881,deaths,0,2021-09,0.000000,909
Australia,AUS,Oceania,25499881,deaths,0,2021-10,0.000000,909
Australia,AUS,Oceania,25499881,deaths,0,2021-11,0.000000,909
Australia,AUS,Oceania,25499881,deaths,0,2021-12,0.000000,909
Australia,AUS,Oceania,25499881,deaths,0,2021-13,0.000000,909
Australia,AUS,Oceania,25499881,deaths,0,2021-14,0.000000,909
Australia,AUS,Oceania,25499881,deaths,1,2021-15,0.039000,910
Austria,AUT,Europe,8901064,cases,0,2020-01,0.000000,0
Austria,AUT,Europe,8901064,cases,0,2020-02,0.000000,0
Austria,AUT,Europe,8901064,cases,0,2020-03,0.000000,0
Austria,AUT,Europe,8901064,cases,0,2020-04,0.000000,0
Austria,AUT,Europe,8901064,cases,0,2020-05,0.000000,0
Austria,AUT,Europe,8901064,cases,0,2020-06,0.000000,0
Austria,AUT,Europe,8901064,cases,0,2020-07,0.000000,0
Austria,AUT,Europe,8901064,cases,0,2020-08,0.000000,0
Austria,AUT,Europe,8901064,cases,14,2020-09,0.157000,14
Austria,AUT,Europe,8901064,cases,88,2020-10,1.146000,102
Austria,AUT,Europe,8901064,cases,758,2020-11,9.504000,860
Austria,AUT,Europe,8901064,cases,2771,2020-12,39.647000,3631
Austria,AUT,Europe,8901064,cases,5182,2020-13,89.349000,8813
Austria,AUT,Europe,8901064,cases,3170,2020-14,93.831000,11983
Austria,AUT,Europe,8901064,cases,1954,2020-15,57.566000,13937
Austria,AUT,Europe,8901064,cases,773,2020-16,30.637000,14710
Austria,AUT,Europe,8901064,cases,479,2020-17,14.066000,15189
Austria,AUT,Europe,8901064,cases,349,2020-18,9.302000,15538
Austria,AUT,Europe,8901064,cases,249,2020-19,6.718000,15787
Austria,AUT,Europe,8901064,cases,367,2020-20,6.921000,16154
Austria,AUT,Europe,8901064,cases,285,2020-21,7.325000,16439
Austria,AUT,Europe,8901064,cases,203,2020-22,5.482000,16642
Austria,AUT,Europe,8901064,cases,226,2020-23,4.820000,16868
Austria,AUT,Europe,8901064,cases,170,2020-24,4.449000,17038
Austria,AUT,Europe,8901064,cases,247,2020-25,4.685000,17285
Austria,AUT,Europe,8901064,cases,340,2020-26,6.595000,17625
Austria,AUT,Europe,8901064,cases,644,2020-27,11.055000,18269
Austria,AUT,Europe,8901064,cases,578,2020-28,13.729000,18847
Austria,AUT,Europe,8901064,cases,724,2020-29,14.627000,19571
Austria,AUT,Europe,8901064,cases,915,2020-30,18.414000,20486
Austria,AUT,Europe,8901064,cases,823,2020-31,19.526000,21309
Austria,AUT,Europe,8901064,cases,702,2020-32,17.133000,22011
Austria,AUT,Europe,8901064,cases,1362,2020-33,23.188000,23373
Austria,AUT,Europe,8901064,cases,1866,2020-34,36.265000,25239
Austria,AUT,Europe,8901064,cases,1979,2020-35,43.197000,27218
Austria,AUT,Europe,8901064,cases,1976,2020-36,44.433000,29194
Austria,AUT,Europe,8901064,cases,4141,2020-37,68.722000,33335
Austria,AUT,Europe,8901064,cases,5222,2020-38,105.190000,38557
Austria,AUT,Europe,8901064,cases,4909,2020-39,113.818000,43466
Austria,AUT,Europe,8901064,cases,5152,2020-40,113.031000,48618
Austria,AUT,Europe,8901064,cases,7365,2020-41,140.624000,55983
Austria,AUT,Europe,8901064,cases,9574,2020-42,190.303000,65557
Austria,AUT,Europe,8901064,cases,16979,2020-43,298.313000,82536
Austria,AUT,Europe,8901064,cases,28574,2020-44,511.770000,111110
Austria,AUT,Europe,8901064,cases,41398,2020-45,786.108000,152508
Austria,AUT,Europe,8901064,cases,50986,2020-46,1037.898000,203494
Austria,AUT,Europe,8901064,cases,42630,2020-47,1051.739000,246124
Austria,AUT,Europe,8901064,cases,32058,2020-48,839.091000,278182
Austria,AUT,Europe,8901064,cases,22794,2020-49,616.241000,300976
Austria,AUT,Europe,8901064,cases,19060,2020-50,470.213000,320036
Austria,AUT,Europe,8901064,cases,16186,2020-51,395.975000,336222
Austria,AUT,Europe,8901064,cases,15164,2020-52,352.205000,351386
Austria,AUT,Europe,8901064,cases,13188,2020-53,318.524000,364574
Austria,AUT,Europe,8901064,cases,15133,2021-01,318.175000,379707
Austria,AUT,Europe,8901064,cases,11406,2021-02,298.155000,391113
Austria,AUT,Europe,8901064,cases,10421,2021-03,245.218000,401534
Austria,AUT,Europe,8901064,cases,9451,2021-04,223.254000,410985
Austria,AUT,Europe,8901064,cases,10467,2021-05,223.771000,421452
Austria,AUT,Europe,8901064,cases,8442,2021-06,212.435000,429894
Austria,AUT,Europe,8901064,cases,11848,2021-07,227.950000,441742
Austria,AUT,Europe,8901064,cases,14370,2021-08,294.549000,456112
Austria,AUT,Europe,8901064,cases,15708,2021-09,337.915000,471820
Austria,AUT,Europe,8901064,cases,18851,2021-10,388.257000,490671
Austria,AUT,Europe,8901064,cases,20991,2021-11,447.609000,511662
Austria,AUT,Europe,8901064,cases,21849,2021-12,481.291000,533511
Austria,AUT,Europe,8901064,cases,21900,2021-13,491.503000,555411
Austria,AUT,Europe,8901064,cases,18533,2021-14,454.249000,573944
Austria,AUT,Europe,8901064,cases,16316,2021-15,391.515000,590260
Austria,AUT,Europe,8901064,deaths,0,2020-01,0.000000,0
Austria,AUT,Europe,8901064,deaths,0,2020-02,0.000000,0
Austria,AUT,Europe,8901064,deaths,0,2020-03,0.000000,0
Austria,AUT,Europe,8901064,deaths,0,2020-04,0.000000,0
Austria,AUT,Europe,8901064,deaths,0,2020-05,0.000000,0
Austria,AUT,Europe,8901064,deaths,0,2020-06,0.000000,0
Austria,AUT,Europe,8901064,deaths,0,2020-07,0.000000,0
Austria,AUT,Europe,8901064,deaths,0,2020-08,0.000000,0
Austria,AUT,Europe,8901064,deaths,0,2020-09,0.000000,0
Austria,AUT,Europe,8901064,deaths,0,2020-10,0.000000,0
Austria,AUT,Europe,8901064,deaths,1,2020-11,0.112000,1
Austria,AUT,Europe,8901064,deaths,15,2020-12,1.798000,16
Austria,AUT,Europe,8901064,deaths,70,2020-13,9.549000,86
Austria,AUT,Europe,8901064,deaths,118,2020-14,21.121000,204
Austria,AUT,Europe,8901064,deaths,146,2020-15,29.659000,350
Austria,AUT,Europe,8901064,deaths,102,2020-16,27.862000,452
Austria,AUT,Europe,8901064,deaths,90,2020-17,21.570000,542
Austria,AUT,Europe,8901064,deaths,56,2020-18,16.403000,598
Austria,AUT,Europe,8901064,deaths,20,2020-19,8.538000,618
Austria,AUT,Europe,8901064,deaths,11,2020-20,3.483000,629
Austria,AUT,Europe,8901064,deaths,11,2020-21,2.472000,640
Austria,AUT,Europe,8901064,deaths,28,2020-22,4.381000,668
Austria,AUT,Europe,8901064,deaths,4,2020-23,3.595000,672
Austria,AUT,Europe,8901064,deaths,5,2020-24,1.011000,677
Austria,AUT,Europe,8901064,deaths,13,2020-25,2.022000,690
Austria,AUT,Europe,8901064,deaths,12,2020-26,2.809000,702
Austria,AUT,Europe,8901064,deaths,4,2020-27,1.798000,706
Austria,AUT,Europe,8901064,deaths,2,2020-28,0.674000,708
Austria,AUT,Europe,8901064,deaths,2,2020-29,0.449000,710
Austria,AUT,Europe,8901064,deaths,2,2020-30,0.449000,712
Austria,AUT,Europe,8901064,deaths,6,2020-31,0.899000,718
Austria,AUT,Europe,8901064,deaths,3,2020-32,1.011000,721
Austria,AUT,Europe,8901064,deaths,7,2020-33,1.123000,728
Austria,AUT,Europe,8901064,deaths,4,2020-34,1.236000,732
Austria,AUT,Europe,8901064,deaths,1,2020-35,0.562000,733
Austria,AUT,Europe,8901064,deaths,3,2020-36,0.449000,736
Austria,AUT,Europe,8901064,deaths,20,2020-37,2.584000,756
Austria,AUT,Europe,8901064,deaths,10,2020-38,3.370000,766
Austria,AUT,Europe,8901064,deaths,21,2020-39,3.483000,787
Austria,AUT,Europe,8901064,deaths,26,2020-40,5.280000,813
Austria,AUT,Europe,8901064,deaths,51,2020-41,8.651000,864
Austria,AUT,Europe,8901064,deaths,46,2020-42,10.898000,910
Austria,AUT,Europe,8901064,deaths,74,2020-43,13.482000,984
Austria,AUT,Europe,8901064,deaths,130,2020-44,22.919000,1114
Austria,AUT,Europe,8901064,deaths,221,2020-45,39.433000,1335
Austria,AUT,Europe,8901064,deaths,344,2020-46,63.476000,1679
Austria,AUT,Europe,8901064,deaths,520,2020-47,97.067000,2199
Austria,AUT,Europe,8901064,deaths,705,2020-48,137.624000,2904
Austria,AUT,Europe,8901064,deaths,828,2020-49,172.227000,3732
Austria,AUT,Europe,8901064,deaths,668,2020-50,168.070000,4400
Austria,AUT,Europe,8901064,deaths,816,2020-51,166.722000,5216
Austria,AUT,Europe,8901064,deaths,656,2020-52,165.373000,5872
Austria,AUT,Europe,8901064,deaths,381,2020-53,116.503000,6253
Austria,AUT,Europe,8901064,deaths,378,2021-01,85.271000,6631
Austria,AUT,Europe,8901064,deaths,383,2021-02,85.495000,7014
Austria,AUT,Europe,8901064,deaths,348,2021-03,82.125000,7362
Austria,AUT,Europe,8901064,deaths,291,2021-04,71.789000,7653
Austria,AUT,Europe,8901064,deaths,287,2021-05,64.936000,7940
Austria,AUT,Europe,8901064,deaths,161,2021-06,50.331000,8101
Austria,AUT,Europe,8901064,deaths,157,2021-07,35.726000,8258
Austria,AUT,Europe,8901064,deaths,156,2021-08,35.164000,8414
Austria,AUT,Europe,8901064,deaths,124,2021-09,31.457000,8538
Austria,AUT,Europe,8901064,deaths,131,2021-10,28.648000,8669
Austria,AUT,Europe,8901064,deaths,167,2021-11,33.479000,8836
Austria,AUT,Europe,8901064,deaths,170,2021-12,37.861000,9006
Austria,AUT,Europe,8901064,deaths,183,2021-13,39.658000,9189
Austria,AUT,Europe,8901064,deaths,222,2021-14,45.500000,9411
Austria,AUT,Europe,8901064,deaths,239,2021-15,51.792000,9650
Portugal,PRT,Europe,10295909,cases,30,2020-10,0.000000,30
Portugal,PRT,Europe,10295909,cases,215,2020-11,2.380000,245
Portugal,PRT,Europe,10295909,cases,1355,2020-12,15.249000,1600
Portugal,PRT,Europe,10295909,cases,4362,2020-13,55.527000,5962
Portugal,PRT,Europe,10295909,cases,5316,2020-14,93.998000,11278
Portugal,PRT,Europe,10295909,cases,5307,2020-15,103.177000,16585
Portugal,PRT,Europe,10295909,cases,3621,2020-16,86.714000,20206
Portugal,PRT,Europe,10295909,cases,3640,2020-17,70.523000,23846
Portugal,PRT,Europe,10295909,cases,1678,2020-18,51.652000,25524
Portugal,PRT,Europe,10295909,cases,2057,2020-19,36.277000,27581
Portugal,PRT,Europe,10295909,cases,1455,2020-20,34.111000,29036
Portugal,PRT,Europe,10295909,cases,1587,2020-21,29.546000,30623
Portugal,PRT,Europe,10295909,cases,1877,2020-22,33.644000,32500
Portugal,PRT,Europe,10295909,cases,1993,2020-23,37.588000,34493
Portugal,PRT,Europe,10295909,cases,2197,2020-24,40.696000,36690
Portugal,PRT,Europe,10295909,cases,2443,2020-25,45.066000,39133
Portugal,PRT,Europe,10295909,cases,2513,2020-26,48.136000,41646
